species_binom,Unique_ID,dataset_id,family,genus,woodiness,reclass_life_history,putative_BNF,myc_type,lat_deg,long_deg,leaf_N_per_dry_mass,leaf_P_per_dry_mass,leaf_C_per_dry_mass,NP_ratio,CN_ratio,CP_ratio,LATLONG
Acacia_latescens,2255,Wright_2019,Fabaceae,Acacia,woody,long,1,EcM-AM,-12.4528,131.1083,23.28,0.4177,519.4,55.73378023,22.31099656,1243.476179,-12.4528131.1083
Acacia_latescens,2264,Wright_2019,Fabaceae,Acacia,woody,long,1,EcM-AM,-12.4528,131.1083,22.27,0.3718,523.1,59.89779451,23.48899865,1406.939215,-12.4528131.1083
Acacia_latescens,2252,Wright_2019,Fabaceae,Acacia,woody,long,1,EcM-AM,-12.4528,131.1083,20.4,0.5219,538.4,39.08794788,26.39215686,1031.615252,-12.4528131.1083
Acacia_latescens,2254,Wright_2019,Fabaceae,Acacia,woody,long,1,EcM-AM,-12.4528,131.1083,18.41,0.5324,524.3,34.57926371,28.47908745,984.7858753,-12.4528131.1083
Acacia_latescens,2329,Wright_2019,Fabaceae,Acacia,woody,long,1,EcM-AM,-12.4528,131.1083,26.5,NA,NA,NA,NA,NA,-12.4528131.1083
Acacia_mimula,2268,Wright_2019,Fabaceae,Acacia,woody,long,1,EcM-AM,-12.4528,131.1083,23.39,0.4713,513.1,49.62868661,21.9367251,1088.690855,-12.4528131.1083
Acacia_mimula,2269,Wright_2019,Fabaceae,Acacia,woody,long,1,EcM-AM,-12.4528,131.1083,23.13,0.4196,513.4,55.12392755,22.19628188,1223.546235,-12.4528131.1083
Acacia_mimula,2270,Wright_2019,Fabaceae,Acacia,woody,long,1,EcM-AM,-12.4528,131.1083,21.54,0.3725,516.5,57.82550336,23.97864438,1386.577181,-12.4528131.1083
Acacia_mimula,2271,Wright_2019,Fabaceae,Acacia,woody,long,1,EcM-AM,-12.4528,131.1083,21.34,0.3788,518.7,56.33579725,24.30646673,1369.324182,-12.4528131.1083
Acacia_mimula,2258,Wright_2019,Fabaceae,Acacia,woody,long,1,EcM-AM,-12.4528,131.1083,19.87,0.3425,508.1,58.01459854,25.57121288,1483.50365,-12.4528131.1083
Acacia_mimula,2331,Wright_2019,Fabaceae,Acacia,woody,long,1,EcM-AM,-12.4528,131.1083,24.5,NA,NA,NA,NA,NA,-12.4528131.1083
Buchanania_obovata,67,Wright_2019,Anacardiaceae,Buchanania,woody,long,0,AM,-12.4528,131.1083,13.8,NA,NA,NA,NA,NA,-12.4528131.1083
Erythrophleum_chlorostachys,2275,Wright_2019,Fabaceae,Erythrophleum,woody,long,1,AM,-12.4528,131.1083,20.26,0.7323,498.5,27.666257,24.60513327,680.7319405,-12.4528131.1083
Erythrophleum_chlorostachys,2276,Wright_2019,Fabaceae,Erythrophleum,woody,long,1,AM,-12.4528,131.1083,18.43,0.6162,501.3,29.90912042,27.20021704,813.5345667,-12.4528131.1083
Erythrophleum_chlorostachys,2274,Wright_2019,Fabaceae,Erythrophleum,woody,long,1,AM,-12.4528,131.1083,15.71,0.5543,509.2,28.34205304,32.41247613,918.6361176,-12.4528131.1083
Erythrophleum_chlorostachys,2277,Wright_2019,Fabaceae,Erythrophleum,woody,long,1,AM,-12.4528,131.1083,15.37,0.4789,502.3,32.09438296,32.68054652,1048.861975,-12.4528131.1083
Erythrophleum_chlorostachys,2333,Wright_2019,Fabaceae,Erythrophleum,woody,long,1,AM,-12.4528,131.1083,22.6,NA,NA,NA,NA,NA,-12.4528131.1083
Grevillea_decurrens,7091,Wright_2019,Proteaceae,Grevillea,woody,long,0,NM,-12.4528,131.1083,12.13,0.8262,517.2,14.68167514,42.63808739,625.9985476,-12.4528131.1083
Grevillea_decurrens,7109,Wright_2019,Proteaceae,Grevillea,woody,long,0,NM,-12.4528,131.1083,10.27,0.7287,492.8,14.09359133,47.98442064,676.2728146,-12.4528131.1083
Grevillea_decurrens,7110,Wright_2019,Proteaceae,Grevillea,woody,long,0,NM,-12.4528,131.1083,10.49,0.5925,520.6,17.70464135,49.62821735,878.649789,-12.4528131.1083
Grevillea_decurrens,7090,Wright_2019,Proteaceae,Grevillea,woody,long,0,NM,-12.4528,131.1083,8.284,0.3673,491.5,22.55377076,59.33124095,1338.143207,-12.4528131.1083
Grevillea_decurrens,7089,Wright_2019,Proteaceae,Grevillea,woody,long,0,NM,-12.4528,131.1083,7.524,0.7001,495.5,10.74703614,65.8559277,707.7560349,-12.4528131.1083
Grevillea_decurrens,7151,Wright_2019,Proteaceae,Grevillea,woody,long,0,NM,-12.4528,131.1083,12.6,NA,NA,NA,NA,NA,-12.4528131.1083
Grevillea_pteridifolia,7099,Wright_2019,Proteaceae,Grevillea,woody,long,0,NM,-12.4528,131.1083,9.356,0.6399,363.1,14.62103454,38.80932022,567.4324113,-12.4528131.1083
Grevillea_pteridifolia,7101,Wright_2019,Proteaceae,Grevillea,woody,long,0,NM,-12.4528,131.1083,8.715,0.4048,411.1,21.5291502,47.17154332,1015.563241,-12.4528131.1083
Grevillea_pteridifolia,7100,Wright_2019,Proteaceae,Grevillea,woody,long,0,NM,-12.4528,131.1083,7.07,0.6705,385.2,10.54436987,54.48373409,574.4966443,-12.4528131.1083
Grevillea_pteridifolia,7098,Wright_2019,Proteaceae,Grevillea,woody,long,0,NM,-12.4528,131.1083,7.219,0.4381,410.9,16.47797307,56.91924089,937.9137183,-12.4528131.1083
Grevillea_pteridifolia,7097,Wright_2019,Proteaceae,Grevillea,woody,long,0,NM,-12.4528,131.1083,5.737,0.63,364.1,9.106349206,63.46522573,577.9365079,-12.4528131.1083
Grevillea_pteridifolia,7153,Wright_2019,Proteaceae,Grevillea,woody,long,0,NM,-12.4528,131.1083,10.9,NA,NA,NA,NA,NA,-12.4528131.1083
Corymbia_bleeseri,6064,Wright_2019,Myrtaceae,Corymbia,woody,long,0,EcM-AM,-12.4528,131.1083,11.1,NA,NA,NA,NA,NA,-12.4528131.1083
Corymbia_porrecta,5983,Wright_2019,Myrtaceae,Corymbia,woody,long,0,EcM-AM,-12.4528,131.1083,8.742,0.7016,497.1,12.46009122,56.86341798,708.5233751,-12.4528131.1083
Corymbia_porrecta,5982,Wright_2019,Myrtaceae,Corymbia,woody,long,0,EcM-AM,-12.4528,131.1083,7.737,0.4602,480.7,16.81225554,62.13002456,1044.54585,-12.4528131.1083
Corymbia_porrecta,5952,Wright_2019,Myrtaceae,Corymbia,woody,long,0,EcM-AM,-12.4528,131.1083,7.534,0.4867,483.5,15.47976166,64.17573666,993.4251079,-12.4528131.1083
Corymbia_porrecta,5953,Wright_2019,Myrtaceae,Corymbia,woody,long,0,EcM-AM,-12.4528,131.1083,7.021,0.4074,482.9,17.23367698,68.77937616,1185.321551,-12.4528131.1083
Corymbia_porrecta,5985,Wright_2019,Myrtaceae,Corymbia,woody,long,0,EcM-AM,-12.4528,131.1083,6.284,0.4321,480.9,14.54292988,76.52768937,1112.93682,-12.4528131.1083
Corymbia_porrecta,5951,Wright_2019,Myrtaceae,Corymbia,woody,long,0,EcM-AM,-12.4528,131.1083,6.246,0.4321,480.4,14.45498727,76.91322446,1111.779681,-12.4528131.1083
Corymbia_porrecta,5984,Wright_2019,Myrtaceae,Corymbia,woody,long,0,EcM-AM,-12.4528,131.1083,5.632,0.488,482.8,11.54098361,85.72443182,989.3442623,-12.4528131.1083
Corymbia_porrecta,6066,Wright_2019,Myrtaceae,Corymbia,woody,long,0,EcM-AM,-12.4528,131.1083,11.3,NA,NA,NA,NA,NA,-12.4528131.1083
Eucalyptus_miniata,5960,Wright_2019,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,-12.4528,131.1083,10.51,0.533,497.2,19.71857411,47.30732636,932.8330206,-12.4528131.1083
Eucalyptus_miniata,5958,Wright_2019,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,-12.4528,131.1083,10.3,0.5825,498,17.68240343,48.34951456,854.9356223,-12.4528131.1083
Eucalyptus_miniata,5959,Wright_2019,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,-12.4528,131.1083,8.632,0.4132,494.9,20.89060987,57.33317887,1197.725073,-12.4528131.1083
Eucalyptus_miniata,5988,Wright_2019,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,-12.4528,131.1083,7.563,0.4645,492.8,16.28202368,65.15932831,1060.925727,-12.4528131.1083
Eucalyptus_miniata,5957,Wright_2019,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,-12.4528,131.1083,6.455,0.345,501.1,18.71014493,77.62974438,1452.463768,-12.4528131.1083
Eucalyptus_miniata,6068,Wright_2019,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,-12.4528,131.1083,12.4,NA,NA,NA,NA,NA,-12.4528131.1083
Lophostemon_lactifluus,5974,Wright_2019,Myrtaceae,Lophostemon,woody,long,0,EcM-AM,-12.4528,131.1083,11.82,0.4443,452.1,26.60364619,38.24873096,1017.555706,-12.4528131.1083
Lophostemon_lactifluus,5993,Wright_2019,Myrtaceae,Lophostemon,woody,long,0,EcM-AM,-12.4528,131.1083,8.52,0.3602,339.3,23.65352582,39.82394366,941.9766796,-12.4528131.1083
Lophostemon_lactifluus,5973,Wright_2019,Myrtaceae,Lophostemon,woody,long,0,EcM-AM,-12.4528,131.1083,8.419,1.0528,388.3,7.996770517,46.12186721,368.8259878,-12.4528131.1083
Lophostemon_lactifluus,5972,Wright_2019,Myrtaceae,Lophostemon,woody,long,0,EcM-AM,-12.4528,131.1083,9.39,0.5861,474.4,16.0211568,50.52183174,809.418188,-12.4528131.1083
Lophostemon_lactifluus,5994,Wright_2019,Myrtaceae,Lophostemon,woody,long,0,EcM-AM,-12.4528,131.1083,6.133,0.3692,419.9,16.61159263,68.46567748,1137.323944,-12.4528131.1083
Lophostemon_lactifluus,6072,Wright_2019,Myrtaceae,Lophostemon,woody,long,0,EcM-AM,-12.4528,131.1083,11.6,NA,NA,NA,NA,NA,-12.4528131.1083
Persoonia_falcata,7116,Wright_2019,Proteaceae,Persoonia,woody,long,0,NM,-12.4528,131.1083,11.1,0.475,395.5,23.36842105,35.63063063,832.6315789,-12.4528131.1083
Persoonia_falcata,7104,Wright_2019,Proteaceae,Persoonia,woody,long,0,NM,-12.4528,131.1083,7.91,0.4395,376.2,17.99772469,47.56005057,855.9726962,-12.4528131.1083
Persoonia_falcata,7114,Wright_2019,Proteaceae,Persoonia,woody,long,0,NM,-12.4528,131.1083,8.752,0.5892,488.1,14.85403938,55.77010969,828.4114053,-12.4528131.1083
Persoonia_falcata,7105,Wright_2019,Proteaceae,Persoonia,woody,long,0,NM,-12.4528,131.1083,9.574,0.9717,562.6,9.852835237,58.76331732,578.9852835,-12.4528131.1083
Persoonia_falcata,7115,Wright_2019,Proteaceae,Persoonia,woody,long,0,NM,-12.4528,131.1083,5.609,0.4929,359.8,11.37959018,64.14690676,729.9655102,-12.4528131.1083
Persoonia_falcata,7155,Wright_2019,Proteaceae,Persoonia,woody,long,0,NM,-12.4528,131.1083,13.9,NA,NA,NA,NA,NA,-12.4528131.1083
Planchonia_careya,2686,Wright_2019,Lecythidaceae,Planchonia,woody,long,0,AM,-12.4528,131.1083,14.9,NA,NA,NA,NA,NA,-12.4528131.1083
Stenocarpus_cunninghamii,7157,Wright_2019,Proteaceae,Stenocarpus,woody,long,0,NM,-12.4528,131.1083,9.8,NA,NA,NA,NA,NA,-12.4528131.1083
Xanthostemon_paradoxus,5977,Wright_2019,Myrtaceae,Xanthostemon,woody,long,0,EcM-AM,-12.4528,131.1083,9.047,0.5231,394.9,17.29497228,43.64982867,754.9225769,-12.4528131.1083
Xanthostemon_paradoxus,5998,Wright_2019,Myrtaceae,Xanthostemon,woody,long,0,EcM-AM,-12.4528,131.1083,7.007,0.4944,410.9,14.17273463,58.64135864,831.1084142,-12.4528131.1083
Xanthostemon_paradoxus,5999,Wright_2019,Myrtaceae,Xanthostemon,woody,long,0,EcM-AM,-12.4528,131.1083,6.805,0.4448,407.6,15.29901079,59.89713446,916.3669065,-12.4528131.1083
Xanthostemon_paradoxus,5979,Wright_2019,Myrtaceae,Xanthostemon,woody,long,0,EcM-AM,-12.4528,131.1083,6.627,0.4533,407.2,14.61945731,61.44560133,898.3013457,-12.4528131.1083
Xanthostemon_paradoxus,5978,Wright_2019,Myrtaceae,Xanthostemon,woody,long,0,EcM-AM,-12.4528,131.1083,6.283,0.3976,410.4,15.80231388,65.31911507,1032.193159,-12.4528131.1083
Xanthostemon_paradoxus,6074,Wright_2019,Myrtaceae,Xanthostemon,woody,long,0,EcM-AM,-12.4528,131.1083,12.6,NA,NA,NA,NA,NA,-12.4528131.1083
Eucalyptus_tetrodonta,5971,Wright_2019,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,-12.4528,131.1083,10.41,0.4955,479.8,21.00908174,46.09029779,968.3148335,-12.4528131.1083
Eucalyptus_tetrodonta,5970,Wright_2019,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,-12.4528,131.1083,9.219,0.5367,487.3,17.17719396,52.85822757,907.9560276,-12.4528131.1083
Eucalyptus_tetrodonta,5969,Wright_2019,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,-12.4528,131.1083,8.933,0.3751,481.5,23.81498267,53.90126497,1283.657691,-12.4528131.1083
Eucalyptus_tetrodonta,5968,Wright_2019,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,-12.4528,131.1083,8.205,0.4699,475,17.46116195,57.89152956,1010.853373,-12.4528131.1083
Eucalyptus_tetrodonta,5992,Wright_2019,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,-12.4528,131.1083,7.483,0.3458,476.6,21.63967611,63.69103301,1378.253326,-12.4528131.1083
Eucalyptus_tetrodonta,6071,Wright_2019,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,-12.4528,131.1083,12.1,NA,NA,NA,NA,NA,-12.4528131.1083
Acacia_difficilis,2328,Wright_2019,Fabaceae,Acacia,woody,long,1,EcM-AM,-12.4528,131.1083,20.5,NA,NA,NA,NA,NA,-12.4528131.1083
Acacia_latescens,2256,Wright_2019,Fabaceae,Acacia,woody,long,1,EcM-AM,-12.4528,131.1083,24.13,0.8957,492.3,26.9398236,20.40198923,549.6259908,-12.4528131.1083
Acacia_latescens,2265,Wright_2019,Fabaceae,Acacia,woody,long,1,EcM-AM,-12.4528,131.1083,22.37,0.6726,516.8,33.25899494,23.10236924,768.3615819,-12.4528131.1083
Acacia_latescens,2267,Wright_2019,Fabaceae,Acacia,woody,long,1,EcM-AM,-12.4528,131.1083,20.81,0.6099,510.9,34.1203476,24.55069678,837.6783079,-12.4528131.1083
Acacia_latescens,2257,Wright_2019,Fabaceae,Acacia,woody,long,1,EcM-AM,-12.4528,131.1083,20.43,0.3676,504.9,55.57671382,24.71365639,1373.503808,-12.4528131.1083
Acacia_latescens,2266,Wright_2019,Fabaceae,Acacia,woody,long,1,EcM-AM,-12.4528,131.1083,17.17,0.5329,520.3,32.21992869,30.30285381,976.3557891,-12.4528131.1083
Acacia_latescens,2330,Wright_2019,Fabaceae,Acacia,woody,long,1,EcM-AM,-12.4528,131.1083,23.9,NA,NA,NA,NA,NA,-12.4528131.1083
Acacia_mimula,2260,Wright_2019,Fabaceae,Acacia,woody,long,1,EcM-AM,-12.4528,131.1083,22.03,0.382,513,57.67015707,23.2864276,1342.931937,-12.4528131.1083
Acacia_mimula,2259,Wright_2019,Fabaceae,Acacia,woody,long,1,EcM-AM,-12.4528,131.1083,21.76,0.3494,519.4,62.27819118,23.86948529,1486.548369,-12.4528131.1083
Acacia_mimula,2261,Wright_2019,Fabaceae,Acacia,woody,long,1,EcM-AM,-12.4528,131.1083,21.35,0.3251,523.3,65.67210089,24.51053864,1609.658567,-12.4528131.1083
Acacia_mimula,2273,Wright_2019,Fabaceae,Acacia,woody,long,1,EcM-AM,-12.4528,131.1083,20.15,0.3183,522.7,63.30505812,25.94044665,1642.161483,-12.4528131.1083
Acacia_mimula,2272,Wright_2019,Fabaceae,Acacia,woody,long,1,EcM-AM,-12.4528,131.1083,18.4,0.3367,513.4,54.64805465,27.90217391,1524.799525,-12.4528131.1083
Acacia_mimula,2332,Wright_2019,Fabaceae,Acacia,woody,long,1,EcM-AM,-12.4528,131.1083,24.2,NA,NA,NA,NA,NA,-12.4528131.1083
Buchanania_obovata,52,Wright_2019,Anacardiaceae,Buchanania,woody,long,0,AM,-12.4528,131.1083,9.073,0.5997,448.8,15.12923128,49.46544693,748.3741871,-12.4528131.1083
Buchanania_obovata,55,Wright_2019,Anacardiaceae,Buchanania,woody,long,0,AM,-12.4528,131.1083,7.813,0.5621,457.7,13.89966198,58.58185076,814.2679239,-12.4528131.1083
Buchanania_obovata,54,Wright_2019,Anacardiaceae,Buchanania,woody,long,0,AM,-12.4528,131.1083,7.585,0.651,449.8,11.65130568,59.30125247,690.93702,-12.4528131.1083
Buchanania_obovata,56,Wright_2019,Anacardiaceae,Buchanania,woody,long,0,AM,-12.4528,131.1083,6.83,0.533,447.4,12.81425891,65.50512445,839.3996248,-12.4528131.1083
Buchanania_obovata,51,Wright_2019,Anacardiaceae,Buchanania,woody,long,0,AM,-12.4528,131.1083,6.655,0.4897,449,13.58995303,67.46806912,916.8878905,-12.4528131.1083
Buchanania_obovata,53,Wright_2019,Anacardiaceae,Buchanania,woody,long,0,AM,-12.4528,131.1083,6.346,0.5196,458.3,12.21324095,72.21872045,882.0246343,-12.4528131.1083
Buchanania_obovata,68,Wright_2019,Anacardiaceae,Buchanania,woody,long,0,AM,-12.4528,131.1083,12.3,NA,NA,NA,NA,NA,-12.4528131.1083
Erythrophleum_chlorostachys,2263,Wright_2019,Fabaceae,Erythrophleum,woody,long,1,AM,-12.4528,131.1083,21.09,0.6086,504.8,34.65330266,23.93551446,829.444627,-12.4528131.1083
Erythrophleum_chlorostachys,2279,Wright_2019,Fabaceae,Erythrophleum,woody,long,1,AM,-12.4528,131.1083,20,0.5163,517.5,38.73716831,25.875,1002.32423,-12.4528131.1083
Erythrophleum_chlorostachys,2262,Wright_2019,Fabaceae,Erythrophleum,woody,long,1,AM,-12.4528,131.1083,18.19,0.4543,502.6,40.0396214,27.63056625,1106.317411,-12.4528131.1083
Erythrophleum_chlorostachys,2280,Wright_2019,Fabaceae,Erythrophleum,woody,long,1,AM,-12.4528,131.1083,17.96,0.5315,506.9,33.7911571,28.22383073,953.7158984,-12.4528131.1083
Erythrophleum_chlorostachys,2278,Wright_2019,Fabaceae,Erythrophleum,woody,long,1,AM,-12.4528,131.1083,15.08,0.4983,516.1,30.26289384,34.22413793,1035.721453,-12.4528131.1083
Erythrophleum_chlorostachys,2334,Wright_2019,Fabaceae,Erythrophleum,woody,long,1,AM,-12.4528,131.1083,22,NA,NA,NA,NA,NA,-12.4528131.1083
Grevillea_decurrens,7092,Wright_2019,Proteaceae,Grevillea,woody,long,0,NM,-12.4528,131.1083,12.08,0.7901,427.2,15.2892039,35.36423841,540.6910518,-12.4528131.1083
Grevillea_decurrens,7111,Wright_2019,Proteaceae,Grevillea,woody,long,0,NM,-12.4528,131.1083,12.8,0.624,490.7,20.51282051,38.3359375,786.3782051,-12.4528131.1083
Grevillea_decurrens,7094,Wright_2019,Proteaceae,Grevillea,woody,long,0,NM,-12.4528,131.1083,13.33,0.8021,514.2,16.61887545,38.57464366,641.0671986,-12.4528131.1083
Grevillea_decurrens,7093,Wright_2019,Proteaceae,Grevillea,woody,long,0,NM,-12.4528,131.1083,10.58,0.6537,518.3,16.18479425,48.98865784,792.8713477,-12.4528131.1083
Grevillea_decurrens,7095,Wright_2019,Proteaceae,Grevillea,woody,long,0,NM,-12.4528,131.1083,10.32,0.899,512.2,11.47942158,49.63178295,569.7441602,-12.4528131.1083
Grevillea_decurrens,7096,Wright_2019,Proteaceae,Grevillea,woody,long,0,NM,-12.4528,131.1083,3.797,0.5458,466.8,6.956760718,122.9391625,855.2583364,-12.4528131.1083
Grevillea_decurrens,7152,Wright_2019,Proteaceae,Grevillea,woody,long,0,NM,-12.4528,131.1083,13.8,NA,NA,NA,NA,NA,-12.4528131.1083
Grevillea_pteridifolia,7102,Wright_2019,Proteaceae,Grevillea,woody,long,0,NM,-12.4528,131.1083,9.996,0.572,419,17.47552448,41.91676671,732.5174825,-12.4528131.1083
Grevillea_pteridifolia,7113,Wright_2019,Proteaceae,Grevillea,woody,long,0,NM,-12.4528,131.1083,6.114,0.5957,300.1,10.26355548,49.08406935,503.777069,-12.4528131.1083
Grevillea_pteridifolia,7103,Wright_2019,Proteaceae,Grevillea,woody,long,0,NM,-12.4528,131.1083,7.386,0.4986,419.1,14.81347774,56.74248578,840.5535499,-12.4528131.1083
Grevillea_pteridifolia,7112,Wright_2019,Proteaceae,Grevillea,woody,long,0,NM,-12.4528,131.1083,7.648,0.5511,441.2,13.87769915,57.68828452,800.5806569,-12.4528131.1083
Grevillea_pteridifolia,7154,Wright_2019,Proteaceae,Grevillea,woody,long,0,NM,-12.4528,131.1083,11.5,NA,NA,NA,NA,NA,-12.4528131.1083
Corymbia_bleeseri,5949,Wright_2019,Myrtaceae,Corymbia,woody,long,0,EcM-AM,-12.4528,131.1083,9.481,0.7836,484.4,12.09928535,51.091657,618.172537,-12.4528131.1083
Corymbia_bleeseri,5981,Wright_2019,Myrtaceae,Corymbia,woody,long,0,EcM-AM,-12.4528,131.1083,6.967,0.3611,494.9,19.29382443,71.03487871,1370.534478,-12.4528131.1083
Corymbia_bleeseri,5948,Wright_2019,Myrtaceae,Corymbia,woody,long,0,EcM-AM,-12.4528,131.1083,6.596,0.3113,488.4,21.18856409,74.04487568,1568.904594,-12.4528131.1083
Corymbia_bleeseri,5980,Wright_2019,Myrtaceae,Corymbia,woody,long,0,EcM-AM,-12.4528,131.1083,5.914,0.4526,465.9,13.06672559,78.77916808,1029.385771,-12.4528131.1083
Corymbia_bleeseri,5950,Wright_2019,Myrtaceae,Corymbia,woody,long,0,EcM-AM,-12.4528,131.1083,5.94,0.4276,489.5,13.89148737,82.40740741,1144.761459,-12.4528131.1083
Corymbia_bleeseri,6065,Wright_2019,Myrtaceae,Corymbia,woody,long,0,EcM-AM,-12.4528,131.1083,11.1,NA,NA,NA,NA,NA,-12.4528131.1083
Corymbia_porrecta,5986,Wright_2019,Myrtaceae,Corymbia,woody,long,0,EcM-AM,-12.4528,131.1083,9.255,0.4901,478.6,18.88390124,51.71258779,976.5354009,-12.4528131.1083
Corymbia_porrecta,5955,Wright_2019,Myrtaceae,Corymbia,woody,long,0,EcM-AM,-12.4528,131.1083,8.546,0.5051,480.8,16.9194219,56.26023871,951.8907147,-12.4528131.1083
Corymbia_porrecta,5954,Wright_2019,Myrtaceae,Corymbia,woody,long,0,EcM-AM,-12.4528,131.1083,7.705,0.5413,497.9,14.23425088,64.62037638,919.8226492,-12.4528131.1083
Corymbia_porrecta,5987,Wright_2019,Myrtaceae,Corymbia,woody,long,0,EcM-AM,-12.4528,131.1083,7.234,0.4591,493.7,15.7569157,68.24716616,1075.364844,-12.4528131.1083
Corymbia_porrecta,5956,Wright_2019,Myrtaceae,Corymbia,woody,long,0,EcM-AM,-12.4528,131.1083,6.391,0.3661,479.3,17.45697897,74.99608825,1309.205135,-12.4528131.1083
Corymbia_porrecta,6067,Wright_2019,Myrtaceae,Corymbia,woody,long,0,EcM-AM,-12.4528,131.1083,10.9,NA,NA,NA,NA,NA,-12.4528131.1083
Eucalyptus_miniata,5961,Wright_2019,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,-12.4528,131.1083,8.646,0.4167,488.5,20.7487401,56.50011566,1172.306216,-12.4528131.1083
Eucalyptus_miniata,5962,Wright_2019,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,-12.4528,131.1083,8.123,0.4494,499.3,18.07521139,61.46743814,1111.036938,-12.4528131.1083
Eucalyptus_miniata,5989,Wright_2019,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,-12.4528,131.1083,7.361,0.4313,475.3,17.06700672,64.57003125,1102.017157,-12.4528131.1083
Eucalyptus_miniata,5963,Wright_2019,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,-12.4528,131.1083,7.318,0.36,500.2,20.32777778,68.35200875,1389.444444,-12.4528131.1083
Eucalyptus_miniata,5964,Wright_2019,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,-12.4528,131.1083,6.602,0.34,472,19.41764706,71.49348682,1388.235294,-12.4528131.1083
Eucalyptus_miniata,6069,Wright_2019,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,-12.4528,131.1083,12.4,NA,NA,NA,NA,NA,-12.4528131.1083
Lophostemon_lactifluus,5997,Wright_2019,Myrtaceae,Lophostemon,woody,long,0,EcM-AM,-12.4528,131.1083,9.106,0.3676,525.2,24.77149075,57.67625741,1428.726877,-12.4528131.1083
Lophostemon_lactifluus,5975,Wright_2019,Myrtaceae,Lophostemon,woody,long,0,EcM-AM,-12.4528,131.1083,7.671,0.3995,467.1,19.20150188,60.89166993,1169.211514,-12.4528131.1083
Lophostemon_lactifluus,5995,Wright_2019,Myrtaceae,Lophostemon,woody,long,0,EcM-AM,-12.4528,131.1083,6.933,0.3474,425.5,19.95682211,61.37314294,1224.812896,-12.4528131.1083
Lophostemon_lactifluus,5976,Wright_2019,Myrtaceae,Lophostemon,woody,long,0,EcM-AM,-12.4528,131.1083,8.342,0.4769,513,17.49213672,61.49604411,1075.697211,-12.4528131.1083
Lophostemon_lactifluus,5996,Wright_2019,Myrtaceae,Lophostemon,woody,long,0,EcM-AM,-12.4528,131.1083,6.385,0.3228,434.1,19.78004957,67.98747063,1344.795539,-12.4528131.1083
Lophostemon_lactifluus,6073,Wright_2019,Myrtaceae,Lophostemon,woody,long,0,EcM-AM,-12.4528,131.1083,11,NA,NA,NA,NA,NA,-12.4528131.1083
Persoonia_falcata,7117,Wright_2019,Proteaceae,Persoonia,woody,long,0,NM,-12.4528,131.1083,15.95,0.5158,609.4,30.92283831,38.20689655,1181.465684,-12.4528131.1083
Persoonia_falcata,7108,Wright_2019,Proteaceae,Persoonia,woody,long,0,NM,-12.4528,131.1083,9.22,0.209,438.3,44.11483254,47.53796095,2097.129187,-12.4528131.1083
Persoonia_falcata,7118,Wright_2019,Proteaceae,Persoonia,woody,long,0,NM,-12.4528,131.1083,9.099,0.5265,444,17.28205128,48.79657105,843.3048433,-12.4528131.1083
Persoonia_falcata,7107,Wright_2019,Proteaceae,Persoonia,woody,long,0,NM,-12.4528,131.1083,7.11,0.3113,361.3,22.83970447,50.81575246,1160.616768,-12.4528131.1083
Persoonia_falcata,7106,Wright_2019,Proteaceae,Persoonia,woody,long,0,NM,-12.4528,131.1083,6.618,0.6212,466.3,10.65357373,70.45935328,750.643915,-12.4528131.1083
Persoonia_falcata,7156,Wright_2019,Proteaceae,Persoonia,woody,long,0,NM,-12.4528,131.1083,10.4,NA,NA,NA,NA,NA,-12.4528131.1083
Xanthostemon_paradoxus,6004,Wright_2019,Myrtaceae,Xanthostemon,woody,long,0,EcM-AM,-12.4528,131.1083,7.533,0.4647,411.8,16.21045836,54.66613567,886.163116,-12.4528131.1083
Xanthostemon_paradoxus,6003,Wright_2019,Myrtaceae,Xanthostemon,woody,long,0,EcM-AM,-12.4528,131.1083,6.401,0.4513,415.8,14.18346998,64.95860022,921.3383559,-12.4528131.1083
Xanthostemon_paradoxus,6001,Wright_2019,Myrtaceae,Xanthostemon,woody,long,0,EcM-AM,-12.4528,131.1083,6.074,0.5167,408,11.75537062,67.17155087,789.6264757,-12.4528131.1083
Xanthostemon_paradoxus,6000,Wright_2019,Myrtaceae,Xanthostemon,woody,long,0,EcM-AM,-12.4528,131.1083,5.851,0.4298,406.9,13.61330852,69.54366775,946.7194044,-12.4528131.1083
