Unique_ID,dataset_id,family,genus,woodiness,reclass_life_history,putative_BNF,myc_type,species_binom,lat_deg,long_deg,leaf_N_per_dry_mass,leaf_P_per_dry_mass,leaf_C_per_dry_mass,NP_ratio,CN_ratio,CP_ratio,LATLONG
980,Smith_1996,Dennstaedtiaceae,Dennstaedtia,herbaceous,long,0,AM,Dennstaedtia davallioides,-32.1166667,151.4166667,31.508,2.718,NA,11.59234731,NA,NA,-32.1166667151.4166667
7849,Smith_1996,Woodsiaceae,Diplazium,herbaceous,long,0,AM,Diplazium australe,-30.5,152.4166667,21.952,2.594,NA,8.462606014,NA,NA,-30.5152.4166667
7850,Smith_1996,Woodsiaceae,Diplazium,herbaceous,long,0,AM,Diplazium australe,-32.1166667,151.4166667,34.961,2.33,NA,15.00472103,NA,NA,-32.1166667151.4166667
978,Smith_1996,Dennstaedtiaceae,Histiopteris,herbaceous,long,0,AM,Histiopteris incisa,-41.15,144.9833333,21.631,1.008,NA,21.4593254,NA,NA,-41.15144.9833333
981,Smith_1996,Dennstaedtiaceae,Histiopteris,herbaceous,long,0,AM,Histiopteris incisa,-41.3333333,147.75,34.129,2.061,NA,16.55943717,NA,NA,-41.3333333147.75
983,Smith_1996,Dennstaedtiaceae,Histiopteris,herbaceous,long,0,AM,Histiopteris incisa,-42.9166667,146.4333333,36.913,2.832,NA,13.03425141,NA,NA,-42.9166667146.4333333
2447,Smith_1996,Hymenophyllaceae,Hymenophyllum,herbaceous,long,0,AM,Hymenophyllum australe,-42.9166667,146.4333333,18.264,1.1,NA,16.60363636,NA,NA,-42.9166667146.4333333
2440,Smith_1996,Hymenophyllaceae,Hymenophyllum,herbaceous,long,0,AM,Hymenophyllum peltatum,-41.15,144.9833333,9.242,0.854,NA,10.82201405,NA,NA,-41.15144.9833333
2441,Smith_1996,Hymenophyllaceae,Hymenophyllum,herbaceous,long,0,AM,Hymenophyllum peltatum,-41.3333333,147.75,10.456,0.733,NA,14.26466576,NA,NA,-41.3333333147.75
2446,Smith_1996,Hymenophyllaceae,Hymenophyllum,herbaceous,long,0,AM,Hymenophyllum peltatum,-42.9166667,146.4333333,13.308,1.161,NA,11.4625323,NA,NA,-42.9166667146.4333333
2443,Smith_1996,Hymenophyllaceae,Hymenophyllum,herbaceous,long,0,AM,Hymenophyllum rarum,-41.3333333,147.75,11.545,0.9,NA,12.82777778,NA,NA,-41.3333333147.75
2444,Smith_1996,Hymenophyllaceae,Hymenophyllum,herbaceous,long,0,AM,Hymenophyllum rarum,-41.15,144.9833333,11.926,0.451,NA,26.44345898,NA,NA,-41.15144.9833333
2445,Smith_1996,Hymenophyllaceae,Hymenophyllum,herbaceous,long,0,AM,Hymenophyllum rarum,-42.9166667,146.4333333,12.798,0.933,NA,13.7170418,NA,NA,-42.9166667146.4333333
977,Smith_1996,Dennstaedtiaceae,Hypolepis,herbaceous,long,0,AM,Hypolepis rugosula,-41.15,144.9833333,19.444,1.366,NA,14.23426061,NA,NA,-41.15144.9833333
979,Smith_1996,Dennstaedtiaceae,Hypolepis,herbaceous,long,0,AM,Hypolepis rugosula,-41.3333333,147.75,30.32,2.568,NA,11.80685358,NA,NA,-41.3333333147.75
982,Smith_1996,Dennstaedtiaceae,Hypolepis,herbaceous,long,0,AM,Hypolepis rugosula,-42.9166667,146.4333333,34.458,2.104,NA,16.37737643,NA,NA,-42.9166667146.4333333
6523,Smith_1996,Polypodiaceae,Notogrammitis,herbaceous,long,0,uncertain,Notogrammitis billardierei,-42.9166667,146.4333333,11.143,0.702,NA,15.87321937,NA,NA,-42.9166667146.4333333
6525,Smith_1996,Polypodiaceae,Notogrammitis,herbaceous,long,0,uncertain,Notogrammitis billardierei,-41.15,144.9833333,12.356,0.71,NA,17.4028169,NA,NA,-41.15144.9833333
6526,Smith_1996,Polypodiaceae,Notogrammitis,herbaceous,long,0,uncertain,Notogrammitis billardierei,-41.3333333,147.75,15.885,1.081,NA,14.6947271,NA,NA,-41.3333333147.75
2439,Smith_1996,Hymenophyllaceae,Polyphlebium,herbaceous,long,0,AM,Polyphlebium venosum,-30.5,152.4166667,4.841,2.095,NA,2.310739857,NA,NA,-30.5152.4166667
1046,Smith_1996,Dryopteridaceae,Polystichum,herbaceous,long,0,AM,Polystichum proliferum,-42.9166667,146.4333333,15,1.12,NA,13.39285714,NA,NA,-42.9166667146.4333333
6522,Smith_1996,Polypodiaceae,Pyrrosia,herbaceous,long,0,NM-AM,Pyrrosia rupestris,-30.5,152.4166667,10.212,1.682,NA,6.071343639,NA,NA,-30.5152.4166667
973,Smith_1996,Cyperaceae,Gahnia,herbaceous,long,0,NM-AM,Gahnia grandis,-41.3333333,147.75,7.139,0.455,NA,15.69010989,NA,NA,-41.3333333147.75
2702,Smith_1996,Luzuriagaceae,Drymophila,herbaceous,long,0,AM,Drymophila cyanocarpa,-41.3333333,147.75,33.899,1.973,NA,17.18144957,NA,NA,-41.3333333147.75
352,Smith_1996,Asparagaceae,Lomandra,herbaceous,long,0,NM-AM,Lomandra longifolia,-32.1166667,151.4166667,9.915,0.838,NA,11.83174224,NA,NA,-32.1166667151.4166667
2886,Smith_1996,Meliaceae,Synoum,herbaceous,long,0,AM,Synoum glandulosum,-32.1166667,151.4166667,18.437,2.427,NA,7.596621343,NA,NA,-32.1166667151.4166667
2887,Smith_1996,Meliaceae,Synoum,herbaceous,long,0,AM,Synoum glandulosum,-32.1166667,151.4166667,20.745,1.83,NA,11.33606557,NA,NA,-32.1166667151.4166667
355,Smith_1996,Aspleniaceae,Asplenium,herbaceous,long,0,NM-AM,Asplenium bulbiferum,-41.15,144.9833333,9.234,1.128,NA,8.186170213,NA,NA,-41.15144.9833333
290,Smith_1996,Araliaceae,Hydrocotyle,herbaceous,long,0,AM,Hydrocotyle pedicellosa,-30.5,152.4166667,25.519,2.108,NA,12.10578748,NA,NA,-30.5152.4166667
6401,Schmidt_2010,Poaceae,Bothriochloa,herbaceous,long,0,AM,Bothriochloa ewartiana,-23.51,146.52,9.686,1.088902148,412.964,8.895197808,42.63514351,379.2480351,-23.51146.52
6404,Schmidt_2010,Poaceae,Cenchrus,herbaceous,long,0,AM,Cenchrus ciliaris,-23.51,146.52,26.887,2.871535181,379.939,9.363284203,14.13095548,132.3121522,-23.51146.52
6403,Schmidt_2010,Poaceae,Cenchrus,herbaceous,long,0,AM,Cenchrus ciliaris,-23.51,146.52,24.714,3.711985472,370.63,6.657892437,14.99676297,99.84683475,-23.51146.52
6435,Schmidt_2010,Poaceae,Cenchrus,herbaceous,long,0,AM,Cenchrus ciliaris,-23.87,146.12,21.208,2.088780391,381.07,10.15329332,17.96821954,182.4366035,-23.87146.12
6440,Schmidt_2010,Poaceae,Cenchrus,herbaceous,long,0,AM,Cenchrus ciliaris,-23.87,146.12,18.856,1.645237122,386.064,11.46096192,20.47433178,234.6555368,-23.87146.12
6438,Schmidt_2010,Poaceae,Cenchrus,herbaceous,long,0,AM,Cenchrus ciliaris,-23.87,146.12,11.181,1.896275531,364.149,5.896295036,32.5685538,192.0338021,-23.87146.12
6408,Schmidt_2010,Poaceae,Cenchrus,herbaceous,long,0,AM,Cenchrus ciliaris,-23.51,146.52,10.978,1.032842357,370.771,10.62892118,33.77400255,358.9812109,-23.51146.52
6407,Schmidt_2010,Poaceae,Cenchrus,herbaceous,long,0,AM,Cenchrus ciliaris,-23.51,146.52,8.12,1.114488749,333.956,7.285851927,41.12758621,299.6495032,-23.51146.52
6442,Schmidt_2010,Poaceae,Chrysopogon,herbaceous,long,0,NM-AM,Chrysopogon fallax,-23.87,146.12,9.544,0.750695549,359.032,12.71354282,37.61860855,478.2657906,-23.87146.12
6444,Schmidt_2010,Poaceae,Chrysopogon,herbaceous,long,0,NM-AM,Chrysopogon fallax,-23.87,146.12,8.455,0.932621359,385.985,9.065844264,45.65168539,413.8710702,-23.87146.12
6445,Schmidt_2010,Poaceae,Cymbopogon,herbaceous,long,0,AM,Cymbopogon refractus,-23.87,146.12,12.243,1.059995953,396.481,11.5500441,32.38430123,374.0401073,-23.87146.12
6413,Schmidt_2010,Poaceae,Cymbopogon,herbaceous,long,0,AM,Cymbopogon refractus,-23.51,146.52,10.081,1.062985248,381.463,9.483668771,37.83979764,358.8601072,-23.51146.52
6447,Schmidt_2010,Poaceae,Cymbopogon,herbaceous,long,0,AM,Cymbopogon refractus,-23.87,146.12,8.762,0.681791222,383.777,12.8514415,43.80015978,562.895191,-23.87146.12
6412,Schmidt_2010,Poaceae,Cymbopogon,herbaceous,long,0,AM,Cymbopogon refractus,-23.51,146.52,8.494,0.970537094,421.524,8.751855081,49.626089,434.3203392,-23.51146.52
6454,Schmidt_2010,Poaceae,Panicum,herbaceous,long,0,AM,Panicum effusum,-23.87,146.12,12.577,1.531936128,391.122,8.209872311,31.09819512,255.312211,-23.87146.12
6421,Schmidt_2010,Poaceae,Panicum,herbaceous,long,0,AM,Panicum effusum,-23.51,146.52,9.358,0.842614771,399.419,11.10590548,42.68209019,474.0232595,-23.51146.52
6419,Schmidt_2010,Poaceae,Panicum,herbaceous,long,0,AM,Panicum effusum,-23.51,146.52,9.114,0.83379392,412.848,10.93075852,45.29822251,495.1439318,-23.51146.52
6427,Schmidt_2010,Poaceae,Aristida,herbaceous,long,0,AM,Aristida calycina,-23.51,146.52,9.236,1.157325861,407.018,7.980466272,44.06864443,351.6883306,-23.51146.52
6426,Schmidt_2010,Poaceae,Aristida,herbaceous,long,0,AM,Aristida calycina,-23.51,146.52,5.761,1.479571599,403.674,3.893694637,70.07012671,272.8316766,-23.51146.52
6434,Schmidt_2010,Poaceae,Heteropogon,herbaceous,long,0,AM,Heteropogon contortus,-23.87,146.12,12.37,1.248706153,387.337,9.906253741,31.31261116,310.1906714,-23.87146.12
6433,Schmidt_2010,Poaceae,Heteropogon,herbaceous,long,0,AM,Heteropogon contortus,-23.87,146.12,11.567,1.215922678,401.251,9.512940427,34.68928849,329.9971349,-23.87146.12
6450,Schmidt_2010,Poaceae,Digitaria,herbaceous,long,0,AM,Digitaria ammophila,-23.87,146.12,14.032,1.182542846,409.212,11.86595483,29.16277081,346.0441213,-23.87146.12
6452,Schmidt_2010,Poaceae,Digitaria,herbaceous,long,0,AM,Digitaria ammophila,-23.87,146.12,11.661,0.855154028,409.917,13.63613994,35.15281708,479.348733,-23.87146.12
6417,Schmidt_2010,Poaceae,Digitaria,herbaceous,long,0,AM,Digitaria ammophila,-23.51,146.52,11.682,0.950839329,415.826,12.28598739,35.59544599,437.3252005,-23.51146.52
6415,Schmidt_2010,Poaceae,Digitaria,herbaceous,long,0,AM,Digitaria ammophila,-23.51,146.52,7.843,0.609057121,413.614,12.87728152,52.73670789,679.1054338,-23.51146.52
6456,Schmidt_2010,Poaceae,Themeda,herbaceous,long,0,AM,Themeda triandra,-23.87,146.12,9.912,1.056173085,412.881,9.384825405,41.65466102,390.9217209,-23.87146.12
6425,Schmidt_2010,Poaceae,Themeda,herbaceous,long,0,AM,Themeda triandra,-23.51,146.52,9.422,0.946349334,408.86,9.956154305,43.39418383,432.0391901,-23.51146.52
6424,Schmidt_2010,Poaceae,Themeda,herbaceous,long,0,AM,Themeda triandra,-23.51,146.52,6.168,0.624287885,403.875,9.880057187,65.4790856,646.9371103,-23.51146.52
1752,Kanowski_2000,Fabaceae,Pararchidendron,herbaceous,long,1,AM,Pararchidendron pruinosum,-17.26548,145.56578,38.77,1.647381,NA,23.53432509,NA,NA,-17.26548145.56578
1100,Kanowski_2000,Elaeocarpaceae,Sloanea,herbaceous,long,0,AM,Sloanea australis,-17.54112,145.56136,13.68,1.302655,NA,10.50162936,NA,NA,-17.54112145.56136
1101,Kanowski_2000,Elaeocarpaceae,Sloanea,herbaceous,long,0,AM,Sloanea australis,-17.58672,145.582,13.06,1.616353,NA,8.079918186,NA,NA,-17.58672145.582
921,Firn_2019,Cyperaceae,Fimbristylis,herbaceous,long,0,NM-AM,Fimbristylis dichotoma,-27.7348,151.1395,15.76797233,0.97872257,421.774272,16.11076807,26.7487958,430.9436452,-27.7348151.1395
916,Firn_2019,Cyperaceae,Fimbristylis,herbaceous,long,0,NM-AM,Fimbristylis dichotoma,-27.7348,151.1395,14.64930138,0.8,447.719968,18.31162673,30.56254741,559.64996,-27.7348151.1395
920,Firn_2019,Cyperaceae,Fimbristylis,herbaceous,long,0,NM-AM,Fimbristylis dichotoma,-27.7348,151.1395,12.31778785,1.14899959,442.8244278,10.72044582,35.94999631,385.3999877,-27.7348151.1395
6350,Firn_2019,Poaceae,Austrostipa,herbaceous,long,0,AM,Austrostipa nitida,-31.7821,117.6108,25.07975376,0.61392692,470.3666511,40.85136674,18.7548353,766.1606549,-31.7821117.6108
6348,Firn_2019,Poaceae,Austrostipa,herbaceous,long,0,AM,Austrostipa nitida,-31.7821,117.6108,23.95576867,0.67263686,466.717366,35.61471292,19.48246255,693.8623108,-31.7821117.6108
6344,Firn_2019,Poaceae,Austrostipa,herbaceous,long,0,AM,Austrostipa nitida,-31.7821,117.6108,17.66540373,1.0472609,475.2479836,16.86819753,26.90275246,453.8009426,-31.7821117.6108
6319,Firn_2019,Poaceae,Eragrostis,herbaceous,long,0,NM-AM,Eragrostis sororia,-27.7348,151.1395,16.28248708,1.07721561,450.940363,15.11534639,27.69480859,418.6166249,-27.7348151.1395
6329,Firn_2019,Poaceae,Eragrostis,herbaceous,long,0,NM-AM,Eragrostis sororia,-27.7348,151.1395,16.04223424,1.97346198,457.2674866,8.128980645,28.50397767,231.7082828,-27.7348151.1395
6314,Firn_2019,Poaceae,Poa,herbaceous,long,0,AM,Poa hiemata,-36.874,147.254,13.69080956,3.55990948,480.2939876,3.84583081,35.08148919,134.917472,-36.874147.254
6309,Firn_2019,Poaceae,Poa,herbaceous,long,0,AM,Poa hiemata,-36.874,147.254,10.007342,1.70938746,472.0533832,5.854343871,47.17070559,276.1535312,-36.874147.254
6305,Firn_2019,Poaceae,Poa,herbaceous,long,0,AM,Poa hiemata,-36.874,147.254,8.61178628,1.55303898,482.6108377,5.545119209,56.04073557,310.7525593,-36.874147.254
6328,Firn_2019,Poaceae,Eragrostis,herbaceous,long,0,NM-AM,Eragrostis curvula,-27.7348,151.1395,12.34157053,1.60523265,483.1437171,7.688337594,39.14766892,300.9804947,-27.7348151.1395
6327,Firn_2019,Poaceae,Eragrostis,herbaceous,long,0,NM-AM,Eragrostis curvula,-27.7348,151.1395,10.60140594,0.62649344,498.0109669,16.92181476,46.975936,794.9180871,-27.7348151.1395
6318,Firn_2019,Poaceae,Eragrostis,herbaceous,long,0,NM-AM,Eragrostis curvula,-27.7348,151.1395,10.31234195,0.45534363,495.4475678,22.6473838,48.04413684,1088.074006,-27.7348151.1395
709,Firn_2019,Chenopodiaceae,Atriplex,herbaceous,long,0,NM-AM,Atriplex semibaccata,-36.2,143.75,50.99185962,NA,411.7174614,NA,8.074180163,NA,-36.2143.75
413,Firn_2019,Asteraceae,Craspedia,herbaceous,long,0,uncertain,Craspedia aurantia,-36.874,147.254,26.5259832,4.632264,458.6368638,5.726353938,17.29009856,99.00922396,-36.874147.254
414,Firn_2019,Asteraceae,Craspedia,herbaceous,long,0,uncertain,Craspedia aurantia,-36.874,147.254,25.57624073,4.8574368,445.7984385,5.265377973,17.43017839,91.77647736,-36.874147.254
416,Firn_2019,Asteraceae,Craspedia,herbaceous,long,0,uncertain,Craspedia aurantia,-36.874,147.254,19.14629725,2.657506,428.6259896,7.204611109,22.38688682,161.2888135,-36.874147.254
7815,Firn_2019,Verbenaceae,Glandularia,herbaceous,long,0,AM,Glandularia aristigera,-27.7348,151.1395,27.11866858,2.2012564,390.6438481,12.31963191,14.40497888,177.4640374,-27.7348151.1395
6282,Firn_2019,Plantaginaceae,Plantago,herbaceous,long,0,AM,Plantago euryphylla,-36.874,147.254,17.3873188,2.00403634,592.8393171,8.676149455,34.0960745,295.8226382,-36.874147.254
6280,Firn_2019,Plantaginaceae,Plantago,herbaceous,long,0,AM,Plantago euryphylla,-36.874,147.254,13.04300186,1.43374747,461.1911519,9.09714028,35.35927978,321.6683283,-36.874147.254
418,Firn_2019,Asteraceae,Sphaeromorphaea,herbaceous,long,0,uncertain,Sphaeromorphaea australis,-27.7348,151.1395,37.60129152,3.33778153,420.4948672,11.2653543,11.18299,125.9803446,-27.7348151.1395
423,Firn_2019,Asteraceae,Sphaeromorphaea,herbaceous,long,0,uncertain,Sphaeromorphaea australis,-27.7348,151.1395,27.1070308,2.47478822,396.6405273,10.95327292,14.63238561,160.2725131,-27.7348151.1395
424,Firn_2019,Asteraceae,Sphaeromorphaea,herbaceous,long,0,uncertain,Sphaeromorphaea australis,-27.7348,151.1395,29.99481866,2.82027324,452.5518959,10.63543001,15.08766901,160.4638478,-27.7348151.1395
428,Firn_2019,Asteraceae,Brachyscome,herbaceous,long,0,AM,Brachyscome iberidifolia,-31.7821,117.6108,38.63945815,NA,463.3347711,NA,11.99123366,NA,-31.7821117.6108
984,Westman_1977,Dennstaedtiaceae,Pteridium,herbaceous,long,0,AM,Pteridium esculentum,-27.5,153.5,17,1,NA,17,NA,NA,-27.5153.5
6481,Westman_1977,Poaceae,Imperata,herbaceous,long,0,AM,Imperata cylindrica,-27.5,153.5,6,0.6,NA,10,NA,NA,-27.5153.5
975,Westman_1977,Cyperaceae,Lepidosperma,herbaceous,long,0,NM-AM,Lepidosperma laterale,-27.5,153.5,3,0.2,NA,15,NA,NA,-27.5153.5
974,Westman_1977,Cyperaceae,Caustis,herbaceous,long,0,NM-AM,Caustis blakei,-27.5,153.5,14,0.6,NA,23.33333333,NA,NA,-27.5153.5
354,Westman_1977,Asparagaceae,Lomandra,herbaceous,long,0,NM-AM,Lomandra longifolia,-27.5,153.5,18,0.6,NA,30,NA,NA,-27.5153.5
6363,Grootemaat_2017_2,Poaceae,Triodia,herbaceous,long,0,AM,Triodia scariosa,-32.9763889,146.1458333,6.35338992,0.33749736,447.5636897,18.82500628,70.44486413,1326.125009,-32.9763889146.1458333
6362,Grootemaat_2017_2,Poaceae,Triodia,herbaceous,long,0,AM,Triodia scariosa,-32.9763889,146.1458333,5.92674734,0.35117978,453.992389,16.87667593,76.60059776,1292.763464,-32.9763889146.1458333
6361,Grootemaat_2017_2,Poaceae,Triodia,herbaceous,long,0,AM,Triodia scariosa,-32.9763889,146.1458333,5.84148923,0.29983292,447.6343127,19.48248121,76.63016999,1492.945847,-32.9763889146.1458333
2843,Grootemaat_2017_2,Meliaceae,Synoum,herbaceous,long,0,AM,Synoum glandulosum,-33.5788889,151.2922222,20.31064438,1.10011643,483.8877022,18.46226802,23.82434024,439.8513548,-33.5788889151.2922222
2845,Grootemaat_2017_2,Meliaceae,Synoum,herbaceous,long,0,AM,Synoum glandulosum,-33.5788889,151.2922222,19.47370114,1.13892836,467.0303614,17.09826695,23.98261933,410.0612276,-33.5788889151.2922222
2844,Grootemaat_2017_2,Meliaceae,Synoum,herbaceous,long,0,AM,Synoum glandulosum,-33.5788889,151.2922222,19.24232037,1.03928029,479.1081006,18.51504407,24.89866562,460.9998912,-33.5788889151.2922222
2347,Schmidt_2003,Flagellariaceae,Flagellaria,herbaceous,long,0,AM,Flagellaria indica,-12.65,132.9166667,31,NA,458.05,NA,14.77580645,NA,-12.65132.9166667
2344,Schmidt_2003,Flagellariaceae,Flagellaria,herbaceous,long,0,AM,Flagellaria indica,-12.65,132.9166667,28,NA,439,NA,15.67857143,NA,-12.65132.9166667
2343,Schmidt_2003,Flagellariaceae,Flagellaria,herbaceous,long,0,AM,Flagellaria indica,-12.65,132.9166667,26,NA,460.5,NA,17.71153846,NA,-12.65132.9166667
7759,Schmidt_2003,Smilacaceae,Smilax,herbaceous,long,0,AM,Smilax australis,-12.65,132.9166667,16,NA,477.2,NA,29.825,NA,-12.65132.9166667
6375,Schmidt_2003,Poaceae,Ectrosia,herbaceous,long,0,AM,Ectrosia leporina,-12.65,132.9166667,10,NA,441.5,NA,44.15,NA,-12.65132.9166667
6374,Schmidt_2003,Poaceae,Ectrosia,herbaceous,long,0,AM,Ectrosia leporina,-12.65,132.9166667,9,NA,438.9,NA,48.76666667,NA,-12.65132.9166667
6379,Schmidt_2003,Poaceae,Eriachne,herbaceous,long,0,AM,Eriachne triseta,-12.65,132.9166667,8,NA,457,NA,57.125,NA,-12.65132.9166667
971,Schmidt_2003,Cyperaceae,Fimbristylis,herbaceous,long,0,NM-AM,Fimbristylis pauciflora,-12.65,132.9166667,14,NA,451.35,NA,32.23928571,NA,-12.65132.9166667
972,Schmidt_2003,Cyperaceae,Fimbristylis,herbaceous,long,0,NM-AM,Fimbristylis pauciflora,-12.65,132.9166667,7,NA,421,NA,60.14285714,NA,-12.65132.9166667
6381,Schmidt_2003,Poaceae,Heteropogon,herbaceous,long,0,AM,Heteropogon triticeus,-12.65,132.9166667,12,NA,432,NA,36,NA,-12.65132.9166667
6383,Schmidt_2003,Poaceae,Heteropogon,herbaceous,long,0,AM,Heteropogon triticeus,-12.65,132.9166667,6,NA,455.5,NA,75.91666667,NA,-12.65132.9166667
6382,Schmidt_2003,Poaceae,Heteropogon,herbaceous,long,0,AM,Heteropogon triticeus,-12.65,132.9166667,5,NA,456.7,NA,91.34,NA,-12.65132.9166667
798,Schmidt_2003,Convolvulaceae,Evolvulus,herbaceous,long,0,AM,Evolvulus alsinoides,-12.65,132.9166667,12,NA,434.8,NA,36.23333333,NA,-12.65132.9166667
6127,Schmidt_2003,Onagraceae,Ludwigia,herbaceous,long,0,NM-AM,Ludwigia octovalvis,-12.65,132.9166667,15,NA,449,NA,29.93333333,NA,-12.65132.9166667
3,Schmidt_2003,Aizoaceae,Sesuvium,herbaceous,long,0,NM-AM,Sesuvium portulacastrum,-12.65,132.9166667,23,NA,235.05,NA,10.21956522,NA,-12.65132.9166667
6393,Schmidt_2003,Poaceae,Spinifex,herbaceous,long,0,AM,Spinifex longifolius,-12.65,132.9166667,5,NA,469,NA,93.8,NA,-12.65132.9166667
6394,Schmidt_2003,Poaceae,Spinifex,herbaceous,long,0,AM,Spinifex longifolius,-12.65,132.9166667,6,NA,NA,NA,NA,NA,-12.65132.9166667
1936,Schmidt_2003,Fabaceae,Flemingia,herbaceous,long,1,AM,Flemingia parviflora,-12.65,132.9166667,16,NA,457.1,NA,28.56875,NA,-12.65132.9166667
1035,Schmidt_2003,Dilleniaceae,Hibbertia,herbaceous,long,0,AM,Hibbertia juncea,-12.65,132.9166667,7,NA,457.5,NA,65.35714286,NA,-12.65132.9166667
7332,Schmidt_2003,Rubiaceae,Larsenaikia,herbaceous,long,0,AM,Larsenaikia suffruticosa,-12.65,132.9166667,6,NA,463.95,NA,77.325,NA,-12.65132.9166667
2785,Schmidt_2003,Malvaceae,Sida,herbaceous,long,0,AM,Sida acuta,-12.65,132.9166667,25,NA,437,NA,17.48,NA,-12.65132.9166667
6233,Wright_2019,Picrodendraceae,Petalostigma,herbaceous,long,0,AM,Petalostigma pubescens,-12.4528,131.1083,8.548,0.3945,577.1,21.66793409,67.51286851,1462.864385,-12.4528131.1083
6236,Wright_2019,Picrodendraceae,Petalostigma,herbaceous,long,0,AM,Petalostigma pubescens,-12.4528,131.1083,6.31,0.2939,426.5,21.46988772,67.5911252,1451.173869,-12.4528131.1083
6237,Wright_2019,Picrodendraceae,Petalostigma,herbaceous,long,0,AM,Petalostigma pubescens,-12.4528,131.1083,6.286,0.3007,437.5,20.90455604,69.59910913,1454.938477,-12.4528131.1083
6234,Wright_2019,Picrodendraceae,Petalostigma,herbaceous,long,0,AM,Petalostigma pubescens,-12.4528,131.1083,5.04,0.2947,423.8,17.10213777,84.08730159,1438.072616,-12.4528131.1083
6235,Wright_2019,Picrodendraceae,Petalostigma,herbaceous,long,0,AM,Petalostigma pubescens,-12.4528,131.1083,7.501,0.4104,678,18.27729045,90.38794827,1652.046784,-12.4528131.1083
6253,Wright_2019,Picrodendraceae,Petalostigma,herbaceous,long,0,AM,Petalostigma pubescens,-12.4528,131.1083,10.8,NA,NA,NA,NA,NA,-12.4528131.1083
6240,Wright_2019,Picrodendraceae,Petalostigma,herbaceous,long,0,AM,Petalostigma pubescens,-12.4528,131.1083,10.24,0.3761,431.4,27.22680138,42.12890625,1147.035363,-12.4528131.1083
6238,Wright_2019,Picrodendraceae,Petalostigma,herbaceous,long,0,AM,Petalostigma pubescens,-12.4528,131.1083,8.383,0.3843,438.9,21.81368722,52.35595849,1142.076503,-12.4528131.1083
6242,Wright_2019,Picrodendraceae,Petalostigma,herbaceous,long,0,AM,Petalostigma pubescens,-12.4528,131.1083,7.05,0.3386,431.3,20.82102776,61.17730496,1273.774365,-12.4528131.1083
6239,Wright_2019,Picrodendraceae,Petalostigma,herbaceous,long,0,AM,Petalostigma pubescens,-12.4528,131.1083,6.568,0.3746,420.2,17.53336893,63.97685749,1121.729845,-12.4528131.1083
6241,Wright_2019,Picrodendraceae,Petalostigma,herbaceous,long,0,AM,Petalostigma pubescens,-12.4528,131.1083,6.448,0.3091,440,20.86056292,68.2382134,1423.487544,-12.4528131.1083
6254,Wright_2019,Picrodendraceae,Petalostigma,herbaceous,long,0,AM,Petalostigma pubescens,-12.4528,131.1083,11.7,NA,NA,NA,NA,NA,-12.4528131.1083
1138,Wills_2018,Elaeocarpaceae,Sloanea,herbaceous,long,0,AM,Sloanea australis,-17.12013,145.60082,16.77,1.54044343,442.5,10.88647572,26.38640429,287.2549497,-17.12013145.60082
917,Firn_2019,Cyperaceae,Fimbristylis,herbaceous,long,0,NM-AM,Fimbristylis dichotoma,-27.7348,151.1395,14.73721581,0.73052722,440.2307139,20.17339725,29.87204093,602.6205483,-27.7348151.1395
6342,Firn_2019,Poaceae,Austrostipa,herbaceous,long,0,AM,Austrostipa nitida,-31.7821,117.6108,24.0584563,0.49939,478.7951469,48.17568694,19.90132455,958.759981,-31.7821117.6108
6345,Firn_2019,Poaceae,Austrostipa,herbaceous,long,0,AM,Austrostipa nitida,-31.7821,117.6108,17.66087875,0.52137126,454.7898695,33.87390158,25.75125938,872.2956258,-31.7821117.6108
6321,Firn_2019,Poaceae,Eragrostis,herbaceous,long,0,NM-AM,Eragrostis sororia,-27.7348,151.1395,12.4570383,0.570526,465.2548663,21.83430431,37.34875458,815.4840731,-27.7348151.1395
6306,Firn_2019,Poaceae,Poa,herbaceous,long,0,AM,Poa hiemata,-36.874,147.254,15.83611622,2.34703831,489.655077,6.747276409,30.92014925,208.6267936,-36.874147.254
6317,Firn_2019,Poaceae,Poa,herbaceous,long,0,AM,Poa hiemata,-36.874,147.254,14.21985337,1.43510358,466.6715329,9.908590271,32.81830837,325.183171,-36.874147.254
6310,Firn_2019,Poaceae,Poa,herbaceous,long,0,AM,Poa hiemata,-36.874,147.254,13.80509277,3.0538937,479.8378006,4.520488965,34.75802797,157.1232819,-36.874147.254
6311,Firn_2019,Poaceae,Rytidosperma,herbaceous,long,0,AM,Rytidosperma nudiflorum,-36.874,147.254,21.1688126,2.87106144,473.4579543,7.373166002,22.36582482,164.9069392,-36.874147.254
