Unique_ID,dataset_id,observation_id,family,genus,species_binom,woodiness,reclass_life_history,putative_BNF,myc_type,lat_deg,long_deg,leaf_N_per_dry_mass,leaf_P_per_dry_mass,leaf_C_per_dry_mass,NP_ratio,CN_ratio,CP_ratio,SN_total_0_30,SP_total_0_30,SOC_total_0_30,CEC_total_0_30,AP_total_0_30,NPP,MAT,PPT,AET,precip_seasonality,temp_seasonality
215,Schmidt_2003,Schmidt_2003_288,Araceae,Epipremnum,Epipremnum_amplissimum,0,long,0,NM-AM,-12.65,132.916667,27,NA,NA,NA,NA,NA,0.058,0.012,1.115,5.66,3.657,5434.158,28.155,1424.2,1119.08093,113.805107,185.657608
1866,Schmidt_2003,Schmidt_2003_026,Fabaceae,Acacia,Acacia_dimidiata,1,long,1,EcM-AM,-12.65,132.916667,27,NA,NA,NA,NA,NA,0.058,0.012,1.115,5.66,3.657,5434.158,28.155,1424.2,1119.08093,113.805107,185.657608
1987,Schulze_1998,Schulze_1998_079,Fabaceae,Erythrophleum,Erythrophleum_chlorostachys,1,long,1,AM,-14.3,132.091389,26.8,NA,NA,NA,NA,NA,0.04,0.012,0.512,4.741,2.657,4966.579,27.52,1019.943,924.585693,115.327202,274.900482
727,Leigh_2003,Leigh_2003_25,Chenopodiaceae,Maireana,Maireana_pyramidata,1,long,0,NM-AM,-35.34,142.83,26.68,NA,NA,NA,NA,NA,0.062,0.031,0.907,16.892,22.834,3456.053,17.224,283.795,269.671417,22.798336,498.335114
2329,Wright_2019,Wright_2019_568,Fabaceae,Acacia,Acacia_latescens,1,long,1,EcM-AM,-12.4528,131.1083,26.5,NA,NA,NA,NA,NA,0.073,0.018,1.401,2.804,3.986,4854.368,27.347,1608.548,1215.83814,109.306564,175.971329
2179,Sendall_2016,Sendall_2016_080,Fabaceae,Castanospermum,Castanospermum_australe,1,long,0,AM,-28.63,153.36,26.49,NA,NA,NA,NA,NA,0.215,0.031,5.562,7.307,19.544,16954.632,19.304,1515.967,1126.72852,46.4366989,365.246674
1978,Schulze_1998,Schulze_1998_016,Fabaceae,Acacia,Acacia_mimula,1,long,1,EcM-AM,-11.767222,130.880278,26.44,NA,NA,NA,NA,NA,0.065,0.016,1.654,3.223,5.643,7527.211,27.042,1592.529,1152.35242,105.937607,157.263504
272,Sendall_2016,Sendall_2016_282,Araliaceae,Polyscias,Polyscias_elegans,1,long,0,AM,-28.63,153.36,26.38,NA,NA,NA,NA,NA,0.215,0.031,5.562,7.307,19.544,16954.632,19.304,1515.967,1126.72852,46.4366989,365.246674
7833,Schmidt_2003,Schmidt_2003_103,Vitaceae,Ampelocissus,Ampelocissus_acetosa,0,long,0,AM,-12.65,132.916667,26.3,NA,NA,NA,NA,NA,0.058,0.012,1.115,5.66,3.657,5434.158,28.155,1424.2,1119.08093,113.805107,185.657608
724,Leigh_2003,Leigh_2003_22,Chenopodiaceae,Maireana,Maireana_pyramidata,1,long,0,NM-AM,-35.34,142.83,26.26,NA,NA,NA,NA,NA,0.062,0.031,0.907,16.892,22.834,3456.053,17.224,283.795,269.671417,22.798336,498.335114
7771,Guilherme_Pereira_2019,Guilherme_Pereira_2019_012,Solanaceae,Anthocercis,Anthocercis_littorea,1,long,0,uncertain,-30.407139,115.081852,26.03,NA,NA,NA,NA,NA,0.048,0.018,0.883,11.439,6.493,4726.842,19.31,479.467,454.080963,87.1102295,405.653931
1911,Schmidt_2003,Schmidt_2003_096,Fabaceae,Alysicarpus,Alysicarpus_schomburgkii,0,short,1,AM,-12.65,132.916667,26,NA,NA,NA,NA,NA,0.058,0.012,1.115,5.66,3.657,5434.158,28.155,1424.2,1119.08093,113.805107,185.657608
195,Schmidt_2003,Schmidt_2003_094,Apocynaceae,Alstonia,Alstonia_actinophylla,1,long,0,AM,-12.65,132.916667,26,NA,NA,NA,NA,NA,0.058,0.012,1.115,5.66,3.657,5434.158,28.155,1424.2,1119.08093,113.805107,185.657608
287,Sendall_2016,Sendall_2016_306,Araliaceae,Polyscias,Polyscias_murrayi,1,long,0,AM,-28.63,153.36,25.99,NA,NA,NA,NA,NA,0.215,0.031,5.562,7.307,19.544,16954.632,19.304,1515.967,1126.72852,46.4366989,365.246674
1533,Dong_2017,Dong_2017_210,Fabaceae,Cullen,Cullen_pallidum,0,short,1,AM,-24.782,136.01,25.9157798,NA,NA,NA,NA,NA,0.024,0.024,0.5,11.712,11.751,569.053,23.082,122.238,116.066666,52.3631325,664.253967
732,Leigh_2003,Leigh_2003_30,Chenopodiaceae,Maireana,Maireana_pyramidata,1,long,0,NM-AM,-35.34,142.83,25.88,NA,NA,NA,NA,NA,0.062,0.031,0.907,16.892,22.834,3456.053,17.224,283.795,269.671417,22.798336,498.335114
2178,Sendall_2016,Sendall_2016_079,Fabaceae,Castanospermum,Castanospermum_australe,1,long,0,AM,-28.63,153.36,25.75,NA,NA,NA,NA,NA,0.215,0.031,5.562,7.307,19.544,16954.632,19.304,1515.967,1126.72852,46.4366989,365.246674
2177,Sendall_2016,Sendall_2016_078,Fabaceae,Castanospermum,Castanospermum_australe,1,long,0,AM,-28.63,153.36,25.67,NA,NA,NA,NA,NA,0.215,0.031,5.562,7.307,19.544,16954.632,19.304,1515.967,1126.72852,46.4366989,365.246674
1284,Sendall_2016,Sendall_2016_257,Euphorbiaceae,Mallotus,Mallotus_philippensis,1,long,0,AM,-28.63,153.36,25.61,NA,NA,NA,NA,NA,0.215,0.031,5.562,7.307,19.544,16954.632,19.304,1515.967,1126.72852,46.4366989,365.246674
715,Leigh_2003,Leigh_2003_03,Chenopodiaceae,Maireana,Maireana_pyramidata,1,long,0,NM-AM,-35.34,142.83,25.51,NA,NA,NA,NA,NA,0.062,0.031,0.907,16.892,22.834,3456.053,17.224,283.795,269.671417,22.798336,498.335114
1938,Schmidt_2003,Schmidt_2003_386,Fabaceae,Galactia,Galactia_tenuiflora,0,long,1,AM,-12.65,132.916667,25.2,NA,NA,NA,NA,NA,0.058,0.012,1.115,5.66,3.657,5434.158,28.155,1424.2,1119.08093,113.805107,185.657608
1879,Schmidt_2003,Schmidt_2003_042,Fabaceae,Acacia,Acacia_latescens,1,long,1,EcM-AM,-12.65,132.916667,25.2,NA,NA,NA,NA,NA,0.058,0.012,1.115,5.66,3.657,5434.158,28.155,1424.2,1119.08093,113.805107,185.657608
286,Sendall_2016,Sendall_2016_305,Araliaceae,Polyscias,Polyscias_murrayi,1,long,0,AM,-28.63,153.36,25.14,NA,NA,NA,NA,NA,0.215,0.031,5.562,7.307,19.544,16954.632,19.304,1515.967,1126.72852,46.4366989,365.246674
271,Sendall_2016,Sendall_2016_281,Araliaceae,Polyscias,Polyscias_elegans,1,long,0,AM,-28.63,153.36,25.07,NA,NA,NA,NA,NA,0.215,0.031,5.562,7.307,19.544,16954.632,19.304,1515.967,1126.72852,46.4366989,365.246674
2903,Edwards_2000,Edwards_2000_074,Monimiaceae,Hedycarya,Hedycarya_angustifolia,1,long,0,AM,-39.01667,146.3333,25.05,NA,NA,NA,NA,NA,0.206,0.016,2.805,13.498,23.094,13741.211,13.872,1006.81,736.585693,33.0316963,304.402039
3035,Ahrens_2019,Ahrens_2019_032,Myrtaceae,Corymbia,Corymbia_calophylla,1,long,0,EcM-AM,-34.638944,116.123806,25,NA,NA,NA,NA,NA,0.14,0.021,3.205,9.153,8.973,17216.316,15.878,1068.048,647.238098,70.5632324,327.929688
968,Schmidt_2003,Schmidt_2003_243,Cyperaceae,Cyperus,Cyperus_aquatilis,0,short,0,NM-AM,-12.65,132.916667,25,NA,NA,NA,NA,NA,0.058,0.012,1.115,5.66,3.657,5434.158,28.155,1424.2,1119.08093,113.805107,185.657608
1932,Schmidt_2003,Schmidt_2003_297,Fabaceae,Erythrophleum,Erythrophleum_chlorostachys,1,long,1,AM,-12.65,132.916667,25,NA,NA,NA,NA,NA,0.058,0.012,1.115,5.66,3.657,5434.158,28.155,1424.2,1119.08093,113.805107,185.657608
1576,Edwards_2000,Edwards_2000_028,Fabaceae,Acacia,Acacia_melanoxylon,1,long,1,EcM-AM,-39.01667,146.3333,24.99,NA,NA,NA,NA,NA,0.206,0.016,2.805,13.498,23.094,13741.211,13.872,1006.81,736.585693,33.0316963,304.402039
1980,Schulze_1998,Schulze_1998_019,Fabaceae,Erythrophleum,Erythrophleum_chlorostachys,1,long,1,AM,-11.767222,130.880278,24.76,NA,NA,NA,NA,NA,0.065,0.016,1.654,3.223,5.643,7527.211,27.042,1592.529,1152.35242,105.937607,157.263504
1983,Schulze_1998,Schulze_1998_033,Fabaceae,Erythrophleum,Erythrophleum_chlorostachys,1,long,1,AM,-12.692778,132.384722,24.66,NA,NA,NA,NA,NA,0.068,0.016,1.363,4.05,3.657,5434.158,27.637,1496.462,1186.16187,110.883743,196.628769
4749,Schulze_1998,Schulze_1998_097,Myrtaceae,Eucalyptus,Eucalyptus_tectifica,1,long,0,EcM-AM,-14.586389,132.160556,24.66,NA,NA,NA,NA,NA,0.051,0.021,0.648,6.64,4.807,4966.579,27.844,989.295,907.623779,115.193588,282.492981
1572,Edwards_2000,Edwards_2000_024,Fabaceae,Acacia,Acacia_suaveolens,1,long,1,EcM-AM,-39.01667,146.3333,24.62,NA,NA,NA,NA,NA,0.206,0.016,2.805,13.498,23.094,13741.211,13.872,1006.81,736.585693,33.0316963,304.402039
730,Leigh_2003,Leigh_2003_28,Chenopodiaceae,Maireana,Maireana_pyramidata,1,long,0,NM-AM,-35.34,142.83,24.59,NA,NA,NA,NA,NA,0.062,0.031,0.907,16.892,22.834,3456.053,17.224,283.795,269.671417,22.798336,498.335114
1996,Schulze_1998,Schulze_1998_144,Fabaceae,Bauhinia,Bauhinia_cunninghamii,1,long,0,AM,-17.300556,130.756111,24.59,NA,NA,NA,NA,NA,0.056,0.021,0.649,18.847,6.643,1714.895,26.54,648.424,613,110.242355,439.988831
1629,Guilherme_Pereira_2019,Guilherme_Pereira_2019_001,Fabaceae,Acacia,Acacia_rostellifera,1,long,1,EcM-AM,-30.407139,115.081852,24.558,NA,NA,NA,NA,NA,0.048,0.018,0.883,11.439,6.493,4726.842,19.31,479.467,454.080963,87.1102295,405.653931
2876,Sendall_2016,Sendall_2016_422,Meliaceae,Toona,Toona_ciliata,1,long,0,AM,-28.63,153.36,24.54,NA,NA,NA,NA,NA,0.215,0.031,5.562,7.307,19.544,16954.632,19.304,1515.967,1126.72852,46.4366989,365.246674
2331,Wright_2019,Wright_2019_570,Fabaceae,Acacia,Acacia_mimula,1,long,1,EcM-AM,-12.4528,131.1083,24.5,NA,NA,NA,NA,NA,0.073,0.018,1.401,2.804,3.986,4854.368,27.347,1608.548,1215.83814,109.306564,175.971329
2336,Wright_2019,Wright_2019_601,Fabaceae,Acacia,Acacia_difficilis,1,long,1,EcM-AM,-12.4528,131.1083,24.5,NA,NA,NA,NA,NA,0.073,0.018,1.401,2.804,3.986,4854.368,27.347,1608.548,1215.83814,109.306564,175.971329
285,Sendall_2016,Sendall_2016_304,Araliaceae,Polyscias,Polyscias_murrayi,1,long,0,AM,-28.63,153.36,24.44,NA,NA,NA,NA,NA,0.215,0.031,5.562,7.307,19.544,16954.632,19.304,1515.967,1126.72852,46.4366989,365.246674
2875,Sendall_2016,Sendall_2016_421,Meliaceae,Toona,Toona_ciliata,1,long,0,AM,-28.63,153.36,24.36,NA,NA,NA,NA,NA,0.215,0.031,5.562,7.307,19.544,16954.632,19.304,1515.967,1126.72852,46.4366989,365.246674
1855,Schmidt_2003,Schmidt_2003_013,Fabaceae,Acacia,Acacia_auriculiformis,1,long,1,EcM-AM,-12.65,132.916667,24.3,NA,NA,NA,NA,NA,0.058,0.012,1.115,5.66,3.657,5434.158,28.155,1424.2,1119.08093,113.805107,185.657608
2332,Wright_2019,Wright_2019_571,Fabaceae,Acacia,Acacia_mimula,1,long,1,EcM-AM,-12.4528,131.1083,24.2,NA,NA,NA,NA,NA,0.073,0.018,1.401,2.804,3.986,4854.368,27.347,1608.548,1215.83814,109.306564,175.971329
7176,Guilherme_Pereira_2019,Guilherme_Pereira_2019_091,Ranunculaceae,Clematis,Clematis_linearifolia,1,long,0,AM,-30.191168,115.059339,24.198,NA,NA,NA,NA,NA,0.065,0.017,1.57,7.565,6.493,4726.842,20.136,450.938,423.661896,84.4911804,423.085724
2817,Sendall_2016,Sendall_2016_022,Malvaceae,Argyrodendron,Argyrodendron_trifoliolatum,1,long,0,AM,-28.63,153.36,24.13,NA,NA,NA,NA,NA,0.215,0.031,5.562,7.307,19.544,16954.632,19.304,1515.967,1126.72852,46.4366989,365.246674
7634,Sendall_2016,Sendall_2016_337,Sapindaceae,Sarcopteryx,Sarcopteryx_stipata,1,long,0,uncertain,-28.63,153.36,24.05,NA,NA,NA,NA,NA,0.215,0.031,5.562,7.307,19.544,16954.632,19.304,1515.967,1126.72852,46.4366989,365.246674
2701,Dong_2017,Dong_2017_405,Loranthaceae,Lysiana,Lysiana_exocarpi,1,long,0,NM,-30.656,139.547,24.0483485,NA,NA,NA,NA,NA,0.033,0.03,0.466,16.378,13.437,972.053,21.15,107.405,102.023811,45.6435471,620.180054
3438,Ahrens_2019,Ahrens_2019_435,Myrtaceae,Corymbia,Corymbia_calophylla,1,long,0,EcM-AM,-32.352694,116.076472,24,NA,NA,NA,NA,NA,0.069,0.017,2.106,3.563,4.507,9433.158,16.786,1002.448,641.009522,80.8768158,436.251892
3354,Ahrens_2019,Ahrens_2019_351,Myrtaceae,Corymbia,Corymbia_calophylla,1,long,0,EcM-AM,-32.684667,115.742667,24,NA,NA,NA,NA,NA,0.098,0.019,2.558,15.133,10.123,9433.158,18.356,769.829,675.538086,83.5602112,435.132355
4079,EsperonRodriguez_2020,EsperonRodriguez_2020_11,Myrtaceae,Lophostemon,Lophostemon_confertus,1,long,0,EcM-AM,-33.875275,151.184861,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15049.842,18.454,1124.771,982.138123,26.2430496,388.639801
3210,Ahrens_2019,Ahrens_2019_207,Myrtaceae,Corymbia,Corymbia_calophylla,1,long,0,EcM-AM,-30.3114,115.201584,24,NA,NA,NA,NA,NA,0.056,0.017,1.278,6.235,3.493,4726.842,19.756,462.186,432.733337,83.8436966,451.660889
1940,Schmidt_2003,Schmidt_2003_388,Fabaceae,Galactia,Galactia_tenuiflora,0,long,1,AM,-12.65,132.916667,24,NA,NA,NA,NA,NA,0.058,0.012,1.115,5.66,3.657,5434.158,28.155,1424.2,1119.08093,113.805107,185.657608
716,Leigh_2003,Leigh_2003_04,Chenopodiaceae,Maireana,Maireana_pyramidata,1,long,0,NM-AM,-35.34,142.83,23.98,NA,NA,NA,NA,NA,0.062,0.031,0.907,16.892,22.834,3456.053,17.224,283.795,269.671417,22.798336,498.335114
7773,Guilherme_Pereira_2019,Guilherme_Pereira_2019_132,Solanaceae,Anthocercis,Anthocercis_littorea,1,long,0,uncertain,-30.192092,115.063015,23.921,NA,NA,NA,NA,NA,0.068,0.016,1.492,8.015,6.657,4726.842,20.136,450.938,423.661896,84.481369,419.999085
2330,Wright_2019,Wright_2019_569,Fabaceae,Acacia,Acacia_latescens,1,long,1,EcM-AM,-12.4528,131.1083,23.9,NA,NA,NA,NA,NA,0.073,0.018,1.401,2.804,3.986,4854.368,27.347,1608.548,1215.83814,109.306564,175.971329
1283,Sendall_2016,Sendall_2016_256,Euphorbiaceae,Mallotus,Mallotus_philippensis,1,long,0,AM,-28.63,153.36,23.88,NA,NA,NA,NA,NA,0.215,0.031,5.562,7.307,19.544,16954.632,19.304,1515.967,1126.72852,46.4366989,365.246674
2874,Sendall_2016,Sendall_2016_420,Meliaceae,Toona,Toona_ciliata,1,long,0,AM,-28.63,153.36,23.85,NA,NA,NA,NA,NA,0.215,0.031,5.562,7.307,19.544,16954.632,19.304,1515.967,1126.72852,46.4366989,365.246674
1578,Edwards_2000,Edwards_2000_030,Fabaceae,Acacia,Acacia_melanoxylon,1,long,1,EcM-AM,-39.01667,146.3333,23.84,NA,NA,NA,NA,NA,0.206,0.016,2.805,13.498,23.094,13741.211,13.872,1006.81,736.585693,33.0316963,304.402039
2816,Sendall_2016,Sendall_2016_021,Malvaceae,Argyrodendron,Argyrodendron_trifoliolatum,1,long,0,AM,-28.63,153.36,23.83,NA,NA,NA,NA,NA,0.215,0.031,5.562,7.307,19.544,16954.632,19.304,1515.967,1126.72852,46.4366989,365.246674
1282,Sendall_2016,Sendall_2016_255,Euphorbiaceae,Mallotus,Mallotus_philippensis,1,long,0,AM,-28.63,153.36,23.83,NA,NA,NA,NA,NA,0.215,0.031,5.562,7.307,19.544,16954.632,19.304,1515.967,1126.72852,46.4366989,365.246674
2873,Sendall_2016,Sendall_2016_419,Meliaceae,Toona,Toona_ciliata,1,long,0,AM,-28.63,153.36,23.76,NA,NA,NA,NA,NA,0.215,0.031,5.562,7.307,19.544,16954.632,19.304,1515.967,1126.72852,46.4366989,365.246674
2351,Caldwell_2016,Caldwell_2016_31,Goodeniaceae,Goodenia,Goodenia_ovata,1,long,0,EcM-AM,-37.983,145.8,23.7,NA,NA,NA,NA,NA,0.186,0.033,3.455,10.616,12.944,10316.263,13.688,1055.976,898.223816,19.5326138,365.108948
1881,Schmidt_2003,Schmidt_2003_045,Fabaceae,Acacia,Acacia_mimula,1,long,1,EcM-AM,-12.65,132.916667,23.7,NA,NA,NA,NA,NA,0.058,0.012,1.115,5.66,3.657,5434.158,28.155,1424.2,1119.08093,113.805107,185.657608
1884,Schmidt_2003,Schmidt_2003_048,Fabaceae,Acacia,Acacia_mimula,1,long,1,EcM-AM,-12.65,132.916667,23.7,NA,NA,NA,NA,NA,0.058,0.012,1.115,5.66,3.657,5434.158,28.155,1424.2,1119.08093,113.805107,185.657608
7612,Sendall_2016,Sendall_2016_148,Sapindaceae,Diploglottis,Diploglottis_australis,1,long,0,AM,-28.63,153.36,23.64,NA,NA,NA,NA,NA,0.215,0.031,5.562,7.307,19.544,16954.632,19.304,1515.967,1126.72852,46.4366989,365.246674
2176,Sendall_2016,Sendall_2016_077,Fabaceae,Castanospermum,Castanospermum_australe,1,long,0,AM,-28.63,153.36,23.44,NA,NA,NA,NA,NA,0.215,0.031,5.562,7.307,19.544,16954.632,19.304,1515.967,1126.72852,46.4366989,365.246674
2459,Caldwell_2016,Caldwell_2016_81,Lamiaceae,Prostanthera,Prostanthera_lasianthos,1,long,0,AM,-37.983,145.8,23.4,NA,NA,NA,NA,NA,0.186,0.033,3.455,10.616,12.944,10316.263,13.688,1055.976,898.223816,19.5326138,365.108948
2901,Edwards_2000,Edwards_2000_072,Monimiaceae,Hedycarya,Hedycarya_angustifolia,1,long,0,AM,-39.01667,146.3333,23.4,NA,NA,NA,NA,NA,0.206,0.016,2.805,13.498,23.094,13741.211,13.872,1006.81,736.585693,33.0316963,304.402039
731,Leigh_2003,Leigh_2003_29,Chenopodiaceae,Maireana,Maireana_pyramidata,1,long,0,NM-AM,-35.34,142.83,23.39,NA,NA,NA,NA,NA,0.062,0.031,0.907,16.892,22.834,3456.053,17.224,283.795,269.671417,22.798336,498.335114
1574,Edwards_2000,Edwards_2000_026,Fabaceae,Acacia,Acacia_melanoxylon,1,long,1,EcM-AM,-39.01667,146.3333,23.38,NA,NA,NA,NA,NA,0.206,0.016,2.805,13.498,23.094,13741.211,13.872,1006.81,736.585693,33.0316963,304.402039
1975,Schulze_1998,Schulze_1998_003,Fabaceae,Erythrophleum,Erythrophleum_chlorostachys,1,long,1,AM,-11.767222,130.880278,23.37,NA,NA,NA,NA,NA,0.065,0.016,1.654,3.223,5.643,7527.211,27.042,1592.529,1152.35242,105.937607,157.263504
2815,Sendall_2016,Sendall_2016_020,Malvaceae,Argyrodendron,Argyrodendron_trifoliolatum,1,long,0,AM,-28.63,153.36,23.34,NA,NA,NA,NA,NA,0.215,0.031,5.562,7.307,19.544,16954.632,19.304,1515.967,1126.72852,46.4366989,365.246674
1963,Schmidt_2003,Schmidt_2003_686,Fabaceae,Tephrosia,Tephrosia_remotiflora,0,short,1,AM,-12.65,132.916667,23.3,NA,NA,NA,NA,NA,0.058,0.012,1.115,5.66,3.657,5434.158,28.155,1424.2,1119.08093,113.805107,185.657608
6144,Schmidt_2003,Schmidt_2003_577,Passifloraceae,Passiflora,Passiflora_foetida,1,long,0,AM,-12.65,132.916667,23.3,NA,NA,NA,NA,NA,0.058,0.012,1.115,5.66,3.657,5434.158,28.155,1424.2,1119.08093,113.805107,185.657608
1575,Edwards_2000,Edwards_2000_027,Fabaceae,Acacia,Acacia_melanoxylon,1,long,1,EcM-AM,-39.01667,146.3333,23.24,NA,NA,NA,NA,NA,0.206,0.016,2.805,13.498,23.094,13741.211,13.872,1006.81,736.585693,33.0316963,304.402039
6303,Dong_2017,Dong_2017_208,Poaceae,Zygochloa,Zygochloa_paradoxa,0,long,0,AM,-25.755,136.545,23.2204174,NA,NA,NA,NA,NA,0.028,0.018,0.509,14.423,11.094,537,23.345,93.576,88.9142838,36.569664,670.049072
284,Sendall_2016,Sendall_2016_303,Araliaceae,Polyscias,Polyscias_murrayi,1,long,0,AM,-28.63,153.36,23.15,NA,NA,NA,NA,NA,0.215,0.031,5.562,7.307,19.544,16954.632,19.304,1515.967,1126.72852,46.4366989,365.246674
1976,Schulze_1998,Schulze_1998_004,Fabaceae,Erythrophleum,Erythrophleum_chlorostachys,1,long,1,AM,-11.767222,130.880278,23.12,NA,NA,NA,NA,NA,0.065,0.016,1.654,3.223,5.643,7527.211,27.042,1592.529,1152.35242,105.937607,157.263504
1570,Edwards_2000,Edwards_2000_022,Fabaceae,Acacia,Acacia_suaveolens,1,long,1,EcM-AM,-39.01667,146.3333,23.1,NA,NA,NA,NA,NA,0.206,0.016,2.805,13.498,23.094,13741.211,13.872,1006.81,736.585693,33.0316963,304.402039
3298,Ahrens_2019,Ahrens_2019_295,Myrtaceae,Corymbia,Corymbia_calophylla,1,long,0,EcM-AM,-32.520667,116.499,23,NA,NA,NA,NA,NA,0.072,0.014,1.793,7.592,5.027,9433.158,15.736,616.862,471.695252,74.546196,466.702454
1979,Schulze_1998,Schulze_1998_018,Fabaceae,Erythrophleum,Erythrophleum_chlorostachys,1,long,1,AM,-11.767222,130.880278,22.98,NA,NA,NA,NA,NA,0.065,0.016,1.654,3.223,5.643,7527.211,27.042,1592.529,1152.35242,105.937607,157.263504
2794,Schulze_1998,Schulze_1998_103,Malvaceae,Adansonia,Adansonia_gregorii,1,long,0,AM,-15.586667,131.116111,22.96,NA,NA,NA,NA,NA,0.087,0.047,2.749,13.726,32.508,4058.211,27.859,854.719,794.590454,119.020241,318.215607
7611,Sendall_2016,Sendall_2016_147,Sapindaceae,Diploglottis,Diploglottis_australis,1,long,0,AM,-28.63,153.36,22.94,NA,NA,NA,NA,NA,0.215,0.031,5.562,7.307,19.544,16954.632,19.304,1515.967,1126.72852,46.4366989,365.246674
2814,Sendall_2016,Sendall_2016_019,Malvaceae,Argyrodendron,Argyrodendron_trifoliolatum,1,long,0,AM,-28.63,153.36,22.92,NA,NA,NA,NA,NA,0.215,0.031,5.562,7.307,19.544,16954.632,19.304,1515.967,1126.72852,46.4366989,365.246674
1535,Dong_2017,Dong_2017_214,Fabaceae,Acacia,Acacia_sibirica,1,long,1,EcM-AM,-24.782,136.01,22.9046281,NA,NA,NA,NA,NA,0.024,0.024,0.5,11.712,11.751,569.053,23.082,122.238,116.066666,52.3631325,664.253967
1659,Guilherme_Pereira_2019,Guilherme_Pereira_2019_074,Fabaceae,Acacia,Acacia_rostellifera,1,long,1,EcM-AM,-30.191168,115.059339,22.9,NA,NA,NA,NA,NA,0.065,0.017,1.57,7.565,6.493,4726.842,20.136,450.938,423.661896,84.4911804,423.085724
7803,Edwards_2000,Edwards_2000_104,Thymelaeaceae,Pimelea,Pimelea_drupacea,1,long,0,AM,-39.01667,146.3333,22.89,NA,NA,NA,NA,NA,0.206,0.016,2.805,13.498,23.094,13741.211,13.872,1006.81,736.585693,33.0316963,304.402039
2904,Edwards_2000,Edwards_2000_075,Monimiaceae,Hedycarya,Hedycarya_angustifolia,1,long,0,AM,-39.01667,146.3333,22.89,NA,NA,NA,NA,NA,0.206,0.016,2.805,13.498,23.094,13741.211,13.872,1006.81,736.585693,33.0316963,304.402039
713,Leigh_2003,Leigh_2003_01,Chenopodiaceae,Maireana,Maireana_pyramidata,1,long,0,NM-AM,-35.34,142.83,22.88,NA,NA,NA,NA,NA,0.062,0.031,0.907,16.892,22.834,3456.053,17.224,283.795,269.671417,22.798336,498.335114
704,Dong_2017,Dong_2017_228,Chenopodiaceae,Chenopodium,Chenopodium_auricomum,1,long,0,NM-AM,-26.088,135.452,22.8588076,NA,NA,NA,NA,NA,0.03,0.033,0.464,12.674,13.751,666.737,23.048,134.676,128,38.6059685,652.813721
7802,Edwards_2000,Edwards_2000_103,Thymelaeaceae,Pimelea,Pimelea_drupacea,1,long,0,AM,-39.01667,146.3333,22.72,NA,NA,NA,NA,NA,0.206,0.016,2.805,13.498,23.094,13741.211,13.872,1006.81,736.585693,33.0316963,304.402039
2902,Edwards_2000,Edwards_2000_073,Monimiaceae,Hedycarya,Hedycarya_angustifolia,1,long,0,AM,-39.01667,146.3333,22.62,NA,NA,NA,NA,NA,0.206,0.016,2.805,13.498,23.094,13741.211,13.872,1006.81,736.585693,33.0316963,304.402039
714,Leigh_2003,Leigh_2003_02,Chenopodiaceae,Maireana,Maireana_pyramidata,1,long,0,NM-AM,-35.34,142.83,22.6,NA,NA,NA,NA,NA,0.062,0.031,0.907,16.892,22.834,3456.053,17.224,283.795,269.671417,22.798336,498.335114
1977,Schulze_1998,Schulze_1998_005,Fabaceae,Erythrophleum,Erythrophleum_chlorostachys,1,long,1,AM,-11.767222,130.880278,22.6,NA,NA,NA,NA,NA,0.065,0.016,1.654,3.223,5.643,7527.211,27.042,1592.529,1152.35242,105.937607,157.263504
2333,Wright_2019,Wright_2019_578,Fabaceae,Erythrophleum,Erythrophleum_chlorostachys,1,long,1,AM,-12.4528,131.1083,22.6,NA,NA,NA,NA,NA,0.073,0.018,1.401,2.804,3.986,4854.368,27.347,1608.548,1215.83814,109.306564,175.971329
1908,Schmidt_2003,Schmidt_2003_077,Fabaceae,Adenanthera,Adenanthera_pavonina,1,long,1,AM,-12.65,132.916667,22.5,NA,NA,NA,NA,NA,0.058,0.012,1.115,5.66,3.657,5434.158,28.155,1424.2,1119.08093,113.805107,185.657608
2813,Sendall_2016,Sendall_2016_018,Malvaceae,Argyrodendron,Argyrodendron_trifoliolatum,1,long,0,AM,-28.63,153.36,22.44,NA,NA,NA,NA,NA,0.215,0.031,5.562,7.307,19.544,16954.632,19.304,1515.967,1126.72852,46.4366989,365.246674
7747,Guilherme_Pereira_2019,Guilherme_Pereira_2019_022,Scrophulariaceae,Myoporum,Myoporum_insulare,1,long,0,AM,-30.407139,115.081852,22.431,NA,NA,NA,NA,NA,0.048,0.018,0.883,11.439,6.493,4726.842,19.31,479.467,454.080963,87.1102295,405.653931
1281,Sendall_2016,Sendall_2016_254,Euphorbiaceae,Mallotus,Mallotus_philippensis,1,long,0,AM,-28.63,153.36,22.39,NA,NA,NA,NA,NA,0.215,0.031,5.562,7.307,19.544,16954.632,19.304,1515.967,1126.72852,46.4366989,365.246674
7633,Sendall_2016,Sendall_2016_336,Sapindaceae,Sarcopteryx,Sarcopteryx_stipata,1,long,0,uncertain,-28.63,153.36,22.38,NA,NA,NA,NA,NA,0.215,0.031,5.562,7.307,19.544,16954.632,19.304,1515.967,1126.72852,46.4366989,365.246674
2812,Sendall_2016,Sendall_2016_017,Malvaceae,Argyrodendron,Argyrodendron_trifoliolatum,1,long,0,AM,-28.63,153.36,22.37,NA,NA,NA,NA,NA,0.215,0.031,5.562,7.307,19.544,16954.632,19.304,1515.967,1126.72852,46.4366989,365.246674
